1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
system,no_sent,no_corefs,sent_sentim_0,sent_sentim_1,sent_sentim_2,sent_sentim_3,sent_sentim_4,tok_sentim_0,tok_sentim_1,tok_sentim_2,tok_sentim_3,tok_sentim_4,no_openie,NUMBER,PERSON,LOCATION,DATE,ORGANIZATION,MISC,DURATION,TIME,SET,ORDINAL,MONEY,PERCENT,named_entities,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,LS,MD,NN,NNS,NNP,NNPS,PDT,POS,PRP,PRP$,RB,RBR,RBS,RP,SYM,TO,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB,``,0,,,'',:,,,$,-LRB-,-RRB-,-LCB-,-RCB-,Attribution[S][N],Background[N][S],Background[S][N],Cause[N][S],Cause[S][N],Comparison[N][N],Comparison[N][S],Condition[N][S],Condition[S][N],Contrast[N][N],Contrast[N][S],Contrast[S][N],Elaboration[N][S],Enablement[N][S],Enablement[S][N],Evaluation[N][S],Evaluation[S][N],Explanation[N][S],Joint[N][N],same-unit[N][N],Summary[N][S],Temporal[N][N],Temporal[N][S],Temporal[S][N],textual-organization[N][N]
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d30048t.Centroid,3,2,0,3,0,0,0,0,4,154,4,0,35,0,6,11,4,4,0,4,0,0,0,0,0,29,4,1,17,0,0,20,17,0,0,0,3,22,6,23,1,0,0,1,1,7,0,0,0,0,7,0,8,2,3,1,1,5,4,0,0,0,0,3,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,1,0,0,0,0,0,0,13
d31038t.TsSum,7,5,0,6,0,1,0,0,5,138,4,0,39,2,30,4,3,0,5,0,0,0,0,0,0,44,4,3,10,0,0,14,11,0,0,0,1,14,10,37,0,0,2,2,0,4,0,0,0,0,2,0,2,2,1,7,1,6,1,0,0,0,1,7,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,2,0,0,0,0,0,0,0,9
d30026t.TsSum,7,9,0,5,1,1,0,0,0,132,5,0,44,2,0,0,1,22,5,0,0,0,0,0,0,30,7,2,11,0,0,8,8,0,0,0,1,22,6,25,2,0,4,2,1,2,0,0,0,0,4,0,6,2,3,2,1,5,0,0,0,1,0,7,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,1,1,0,0,0,0,0,0,11
d31032t.LexRank,5,5,0,5,0,0,0,0,4,139,2,0,14,0,11,2,10,0,3,5,0,0,1,0,0,32,5,1,11,0,0,14,9,1,0,0,2,19,7,20,0,0,1,2,8,3,2,0,1,0,3,0,5,9,2,4,2,1,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,4,0,0,0,0,0,0,0,12
d30027t.FreqSum,6,8,0,5,1,0,0,0,2,140,3,0,34,0,11,7,6,6,0,0,0,0,0,3,0,33,2,2,14,0,0,18,8,0,0,0,3,18,11,32,0,0,3,1,1,1,0,0,0,0,5,0,6,7,1,0,1,0,1,0,0,0,0,6,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,1,0,0,0,0,0,0,11
d30051t.FreqSum,5,8,0,4,1,0,0,0,18,116,3,0,58,1,2,3,3,2,12,0,0,0,1,0,0,24,2,2,14,0,0,22,12,0,0,0,0,24,17,15,0,0,0,0,1,2,0,0,0,0,2,0,2,8,2,2,0,1,0,1,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,7
d30036t.Centroid,4,3,0,1,0,3,0,0,0,134,15,1,16,0,4,4,4,2,9,3,0,0,0,0,0,26,5,2,13,0,0,18,12,0,0,0,3,15,7,18,1,0,1,8,1,8,0,0,1,0,3,0,4,11,1,5,0,0,0,1,1,0,0,4,7,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,2,2,0,0,0,0,0,0,16
d30040t.TsSum,7,7,0,5,2,0,0,0,1,148,6,0,20,0,4,13,3,7,9,4,1,0,0,0,0,41,3,1,11,0,0,17,11,1,2,0,2,25,11,26,0,0,0,1,0,2,0,0,0,0,8,0,6,10,3,1,0,1,0,2,0,0,0,7,4,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,15
d30055t.Centroid,4,12,0,4,0,0,0,0,1,144,3,0,45,1,6,2,8,10,4,1,0,0,0,0,0,32,3,3,13,0,0,18,13,0,0,0,3,25,4,20,1,0,7,1,4,4,0,0,1,0,1,0,5,4,2,1,0,1,0,0,0,1,0,4,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,1,0,0,0,0,0,10
d30050t.LexRank,3,6,0,3,0,0,0,0,3,124,5,0,12,0,10,0,0,9,4,0,0,0,0,0,0,23,5,0,6,0,0,13,6,1,0,0,1,4,9,22,5,0,0,7,2,9,0,0,1,0,6,1,4,2,2,2,6,4,0,2,0,0,0,3,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0,1,2,1,0,0,0,0,0,0,12
d30008t.GreedyKL,4,6,0,4,0,0,0,0,1,134,5,0,15,0,9,8,7,3,2,0,0,1,0,0,0,30,2,0,10,0,0,9,12,0,0,0,4,25,1,30,0,0,6,1,3,3,0,0,0,0,5,0,9,3,2,2,0,2,1,1,0,0,0,4,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,1,1,0,0,0,0,0,0,13
d30015t.FreqSum,7,6,0,7,0,0,0,0,0,129,2,0,35,0,14,8,3,4,9,0,0,0,0,0,0,38,3,0,12,0,0,15,11,0,0,0,1,13,3,38,1,0,1,1,0,1,0,0,0,0,2,0,2,4,4,2,3,2,1,1,0,0,0,7,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,10
d30056t.FreqSum,7,4,0,7,0,0,0,0,1,149,0,0,18,4,7,8,3,1,4,2,1,0,0,0,0,30,0,5,11,0,0,13,6,0,0,0,1,18,15,23,1,0,4,0,1,3,0,0,1,0,5,0,3,12,4,7,2,0,0,1,0,1,0,7,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,2,0,0,0,13
d30027t.TsSum,6,4,0,6,0,0,0,0,0,139,1,0,31,2,9,3,5,7,1,2,0,0,1,6,0,36,1,6,13,0,0,15,11,0,0,0,3,15,12,26,0,0,0,0,1,2,0,0,0,0,5,0,6,5,2,2,1,1,1,0,0,0,0,6,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,11
d30024t.GreedyKL,4,8,0,4,0,0,0,0,3,138,2,1,27,3,5,2,5,3,5,0,0,0,2,0,0,25,2,6,18,0,0,18,11,0,1,0,0,15,12,14,2,0,2,1,2,3,0,0,0,0,5,0,3,7,4,4,1,0,0,1,0,0,0,4,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,10
d30002t.FreqSum,7,8,0,7,0,0,0,1,3,128,3,0,30,6,7,10,8,0,2,2,0,0,0,0,0,35,1,8,7,0,0,21,7,0,2,0,0,14,12,26,0,0,0,0,1,1,1,0,1,0,1,0,1,9,1,6,2,0,2,0,0,0,0,7,4,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,13
d30022t.TsSum,7,6,0,6,1,0,0,0,1,161,1,0,32,2,13,11,3,9,2,4,0,0,1,0,0,45,5,5,14,0,0,18,14,0,0,0,0,17,12,31,1,0,2,3,1,2,0,1,0,0,2,0,0,10,2,4,2,4,1,0,0,0,0,7,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,1,0,0,0,0,0,0,14
d30051t.Centroid,4,3,0,4,0,0,0,0,17,123,0,0,33,1,4,7,8,3,5,2,0,0,1,0,0,31,2,3,12,0,0,20,10,0,0,0,1,22,17,20,0,0,0,0,0,0,1,1,0,0,2,0,3,5,5,3,0,2,1,1,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,0,0,0,1,0,0,0,10
d30049t.Centroid,3,4,0,3,0,0,0,0,2,121,9,0,14,0,3,20,2,1,0,1,0,0,0,6,0,33,1,0,11,0,0,15,8,0,0,0,1,16,11,26,2,0,2,1,1,1,0,0,1,0,5,0,7,4,2,3,2,1,2,0,0,0,0,3,4,0,0,0,0,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,1,0,0,0,0,0,0,13
d30022t.GreedyKL,4,3,0,4,0,0,0,0,1,149,5,0,14,2,7,6,6,4,2,6,1,0,0,0,0,34,4,5,14,0,0,18,17,0,1,0,0,19,14,20,0,0,2,1,0,4,0,1,1,0,3,0,2,3,3,4,4,1,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,11
d31038t.GreedyKL,4,7,0,4,0,0,0,0,2,160,3,1,43,5,13,11,8,5,2,0,0,0,1,0,0,45,6,7,17,0,0,24,7,1,0,0,0,15,13,34,3,0,2,0,1,0,0,0,0,0,2,0,2,6,2,5,3,1,1,1,0,0,1,4,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,1,0,0,0,0,0,0,11
d30029t.FreqSum,7,4,0,7,0,0,0,0,5,132,1,0,71,5,12,4,3,1,2,0,0,0,0,0,0,27,3,5,10,0,0,10,8,0,0,0,2,24,11,18,0,0,2,2,0,5,0,0,1,0,2,0,2,13,1,9,0,0,0,0,0,2,0,7,1,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,1,0,0,0,0,0,0,17
d30048t.TsSum,6,3,1,5,0,0,0,0,3,137,2,0,26,1,5,6,2,6,3,0,0,0,0,9,2,34,3,8,9,0,0,13,8,2,1,0,1,24,12,20,0,0,2,0,0,2,0,0,0,0,4,0,5,4,5,3,0,4,0,0,0,0,0,6,5,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,1,0,0,0,0,0,0,0,12
d31001t.FreqSum,8,6,0,7,1,0,0,0,4,133,3,0,57,4,1,2,2,12,0,1,0,0,0,0,0,22,3,4,14,0,1,15,13,0,0,0,2,19,9,20,0,0,2,1,4,1,0,0,0,0,1,0,2,7,1,5,0,3,0,1,0,0,0,8,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,1,0,0,0,0,0,0,12
d31031t.LexRank,4,6,1,3,0,0,0,0,2,133,0,0,25,0,0,2,2,9,6,2,0,0,0,0,0,21,7,2,16,0,0,22,3,0,0,0,2,18,7,14,5,0,0,3,0,4,0,0,0,0,1,0,3,7,4,4,0,3,1,0,0,1,0,4,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,3,0,0,0,0,0,2,0,1,0,1,0,0,0,12
d30026t.GreedyKL,4,6,1,1,1,1,0,0,0,136,9,0,37,1,4,0,5,15,2,0,0,0,0,0,0,27,7,1,13,0,0,12,10,0,0,0,2,15,13,25,0,0,4,1,0,7,0,0,0,0,6,0,6,2,1,3,0,4,1,0,0,1,0,4,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,14
d31026t.Centroid,4,7,0,3,1,0,0,0,6,163,5,0,28,3,7,2,5,8,6,4,2,0,1,0,0,38,2,4,18,0,0,20,7,0,0,0,4,14,5,20,6,0,1,10,3,5,1,0,0,0,5,0,9,12,3,2,1,3,1,2,0,6,0,4,6,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,9,0,0,1,0,2,1,2,0,0,0,0,0,0,19
d30038t.LexRank,6,7,0,5,0,1,0,0,3,130,3,1,21,0,8,9,8,9,3,0,1,0,1,0,0,39,2,4,15,0,0,13,5,0,2,0,0,14,6,31,4,0,0,3,0,5,0,0,1,0,3,0,3,6,1,2,3,1,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,3,0,0,0,0,0,0,0,11
d30007t.TsSum,7,10,0,7,0,0,0,0,2,143,6,0,38,2,12,11,1,3,4,1,0,0,0,0,0,34,6,2,10,0,0,14,10,0,0,0,0,25,12,25,1,0,1,0,4,3,0,0,0,0,4,0,2,8,2,2,3,1,0,0,0,0,0,7,7,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,1,1,0,0,0,0,0,0,15
d30005t.FreqSum,9,7,0,7,0,1,1,0,6,157,2,0,26,0,28,3,1,3,0,0,0,0,0,0,0,35,4,0,12,0,0,16,6,0,0,0,0,22,7,35,0,0,4,3,3,5,0,0,0,0,4,1,3,8,4,5,0,7,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,1,2,0,0,0,0,0,0,0,18
d30024t.LexRank,4,5,0,3,1,0,0,0,4,133,2,1,19,4,8,2,3,4,4,2,0,0,1,0,0,28,3,5,16,0,0,17,6,0,1,0,2,16,4,18,4,0,1,4,2,8,0,0,0,0,4,0,7,6,1,2,1,0,0,0,0,0,0,4,7,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,1,1,0,0,0,0,0,0,13
d30028t.FreqSum,7,8,0,7,0,0,0,0,2,149,2,0,66,0,8,20,4,0,11,0,0,0,0,0,0,43,4,1,5,0,0,18,15,1,0,0,1,12,7,34,0,0,2,2,1,4,0,0,0,0,4,0,5,3,9,4,3,7,1,1,0,0,0,7,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,15
d30008t.LexRank,5,8,0,5,0,0,0,0,2,138,7,0,40,0,12,4,5,0,4,1,0,0,0,0,0,26,2,0,11,0,0,16,16,0,0,0,0,23,6,22,0,0,4,3,3,3,0,0,0,0,4,0,1,8,7,0,1,1,1,0,0,2,0,5,8,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,0,0,0,0,0,0,0,15
d30020t.Centroid,5,8,0,5,0,0,0,1,5,163,4,0,21,3,6,9,5,7,10,0,0,0,1,3,0,44,3,5,17,0,0,16,13,0,1,0,0,20,9,31,4,0,1,1,2,2,0,0,1,0,9,0,6,5,7,1,1,3,1,0,0,0,0,5,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,11
d30027t.Centroid,4,8,0,3,1,0,0,0,2,154,5,0,11,0,1,4,1,6,2,2,0,0,1,3,0,20,6,2,15,0,0,15,10,0,0,0,2,23,11,11,1,0,1,3,1,5,0,0,2,0,8,0,8,8,5,5,5,2,2,1,0,0,0,4,5,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,1,0,0,0,0,7,1,0,0,0,0,4,3,0,0,1,0,0,0,22
d31001t.GreedyKL,3,6,0,3,0,0,0,0,3,135,3,0,26,1,8,2,0,11,0,0,0,0,0,0,0,22,4,0,13,0,0,13,12,0,0,0,3,21,8,23,0,0,5,2,3,1,0,0,1,0,3,0,7,6,2,0,1,1,0,1,0,0,0,3,8,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,2,0,1,0,0,0,0,0,13
d30002t.LexRank,7,5,0,6,1,0,0,1,1,152,3,0,60,5,0,12,4,0,2,4,0,0,0,0,0,27,4,6,15,0,0,20,8,1,2,0,0,26,10,16,0,0,0,1,0,5,0,0,0,0,1,0,1,13,2,6,1,0,3,0,0,0,0,7,5,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,2,1,0,0,0,0,0,0,18
d31043t.LexRank,4,10,0,4,0,0,0,0,3,124,5,0,33,0,5,4,2,3,3,1,0,0,0,0,0,18,1,0,21,0,0,14,17,0,0,0,2,23,1,18,0,0,3,1,2,0,0,0,0,0,3,0,5,2,3,3,0,3,1,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,9
d31026t.LexRank,4,5,0,4,0,0,0,0,2,124,6,2,61,11,5,5,2,2,8,0,2,0,0,0,0,35,1,11,12,0,0,25,8,0,2,0,2,11,5,22,2,0,1,1,0,4,1,0,1,0,1,0,3,2,2,3,0,2,1,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,0,3,0,0,0,0,0,0,11
d31032t.FreqSum,9,5,0,9,0,0,0,0,11,139,2,0,28,0,16,2,4,2,0,1,0,0,1,0,0,26,2,2,9,1,0,13,9,0,0,0,4,27,5,24,0,0,4,0,4,3,0,0,1,0,2,0,6,8,1,2,0,6,0,0,0,0,0,9,8,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,8,1,0,0,0,1,1,0,0,0,0,0,0,0,16
d30047t.GreedyKL,4,1,0,4,0,0,0,0,1,141,4,0,17,3,0,5,5,6,5,3,0,0,0,0,0,27,5,5,19,0,0,10,11,0,0,0,1,23,9,15,2,0,1,0,0,1,1,0,1,0,8,0,8,2,5,2,3,2,2,0,0,1,0,4,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,8
d30026t.FreqSum,6,5,0,4,1,1,0,0,0,131,7,0,53,1,0,0,2,26,2,0,0,0,0,0,0,31,4,1,12,0,0,12,10,0,0,0,2,19,7,27,1,0,4,0,0,5,0,0,1,0,4,0,5,4,2,2,1,2,1,0,0,1,0,6,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,12
d31043t.FreqSum,6,5,0,5,0,1,0,0,4,148,11,1,53,0,16,2,6,3,0,0,0,0,1,0,0,28,0,0,13,1,0,22,18,0,0,0,0,25,3,29,0,0,3,2,1,2,0,0,1,0,6,0,5,6,2,8,1,4,0,1,1,0,0,6,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,2,0,0,1,0,0,0,16
d30011t.LexRank,6,5,0,6,0,0,0,0,2,136,9,0,17,0,10,0,5,4,0,2,0,0,1,0,0,22,6,2,11,0,0,17,13,0,0,0,1,21,5,22,0,0,1,5,2,5,0,0,0,0,0,0,1,11,5,3,0,3,0,1,0,0,0,6,6,0,0,0,0,0,0,0,0,6,1,1,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,17
d30045t.TsSum,6,7,0,5,1,0,0,0,1,134,4,0,42,0,2,5,5,26,0,0,0,0,0,0,2,40,4,3,9,0,0,16,2,1,3,0,2,22,6,31,0,0,4,0,1,2,0,0,1,0,1,0,2,8,3,0,1,1,2,0,0,2,0,6,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,11
d30003t.TsSum,6,7,0,3,3,0,0,0,11,134,1,0,172,0,11,7,6,2,6,1,0,0,1,0,0,34,3,2,10,0,0,25,12,0,0,0,0,22,6,27,0,0,3,2,1,1,0,0,0,0,2,0,3,6,3,5,2,1,1,1,0,0,0,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,2,0,0,0,0,0,0,0,11
d30024t.Centroid,3,2,1,1,0,1,0,0,1,153,3,0,9,0,8,0,4,2,2,2,0,0,0,0,0,18,4,0,18,0,0,17,8,0,0,0,2,24,7,17,0,0,1,5,2,5,0,0,1,0,7,0,4,4,5,2,2,6,2,4,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,1,0,0,0,0,0,0,13
d31050t.TsSum,7,7,1,5,1,0,0,0,3,146,3,0,118,3,18,3,6,6,2,2,0,0,0,0,0,40,3,4,10,0,0,13,11,0,0,0,0,18,7,34,0,0,6,1,0,4,0,0,0,0,6,0,4,10,3,4,1,0,0,1,0,0,0,7,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,2,1,0,0,0,0,0,0,11
d31013t.Centroid,3,3,1,2,0,0,0,0,4,136,2,0,30,0,5,0,4,1,4,1,0,0,0,0,0,15,3,1,17,0,0,20,16,0,0,0,0,27,15,10,0,0,2,1,0,0,0,0,0,0,3,0,2,2,2,4,4,4,2,0,0,0,0,3,4,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,2,0,0,0,0,0,0,11
d30005t.Centroid,4,5,0,4,0,0,0,0,3,155,5,0,129,1,12,14,7,1,3,1,0,0,0,0,0,39,1,3,15,0,0,19,14,0,0,0,0,20,11,28,1,0,0,0,0,2,0,0,0,0,8,0,4,4,4,9,3,2,0,1,0,1,0,4,7,0,0,0,0,1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,15
d30048t.GreedyKL,4,2,0,4,0,0,0,0,5,141,4,0,42,3,5,7,3,10,3,0,0,0,0,3,2,36,3,6,18,0,0,16,11,0,0,0,4,20,4,25,1,0,2,2,1,4,1,0,0,0,4,0,6,4,1,4,0,4,2,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,1,0,0,1,0,0,0,13
d31009t.Centroid,4,7,0,4,0,0,0,0,5,135,3,0,29,1,3,4,5,0,2,1,0,0,0,0,0,16,3,1,14,0,0,13,21,0,1,0,0,26,7,8,0,0,3,4,4,1,0,0,3,0,8,0,5,8,2,1,0,0,2,0,0,0,0,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,1,1,0,0,0,0,0,0,13
d30044t.GreedyKL,4,6,0,4,0,0,0,0,2,134,2,0,18,1,8,9,4,4,9,0,0,0,0,0,0,35,1,1,8,0,0,19,10,1,1,0,1,20,7,24,1,0,1,1,0,0,0,0,2,0,4,0,3,5,4,3,1,2,2,1,0,0,0,4,8,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,0,2,0,0,0,0,0,0,14
d30042t.Centroid,3,10,1,2,0,0,0,0,1,142,1,0,27,3,6,13,6,6,8,0,0,0,0,0,0,42,0,7,10,0,0,21,6,0,0,0,1,15,7,29,1,0,2,1,1,1,0,0,0,0,8,0,3,7,3,3,3,1,3,0,0,0,0,3,6,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,3,0,0,0,0,0,0,16
d30056t.Centroid,5,6,0,5,0,0,0,0,3,146,2,0,39,4,3,6,10,2,1,3,0,0,0,0,0,29,2,8,12,0,0,21,11,1,0,0,0,14,15,13,1,0,1,1,1,3,0,0,1,0,2,0,0,13,2,13,2,1,0,2,1,2,0,5,3,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,1,1,0,0,1,0,0,0,17
