,system_a,system_b,p_value
429,Humans_duc_G,Machines_soa_OCCAMS_V,3.56E-2
430,Humans_duc_G,Machines_soa_RegSum,2.75E-7
431,Humans_duc_G,Machines_soa_Submodular,3.38E-7
445,Humans_duc_H,Humans_movi_101,4.01E-1
446,Humans_duc_H,Humans_movi_102,2.23E-1
447,Humans_duc_H,Humans_movi_103,1.54E-1
448,Humans_duc_H,Humans_movi_104,4.32E-1
449,Humans_duc_H,Humans_movi_105,3.44E-1
450,Humans_duc_H,Humans_movi_110,4.01E-1
451,Humans_duc_H,Humans_movi_111,2.92E-1
452,Humans_duc_H,Humans_movi_112,5.61E-2
453,Humans_duc_H,Humans_movi_113,1.01E-1
454,Humans_duc_H,Humans_movi_114,4.25E-1
455,Humans_duc_H,Humans_movi_115,2.24E-1
456,Humans_duc_H,Machines_base_Centroid,1.27E-6
457,Humans_duc_H,Machines_base_FreqSum,2.11E-1
458,Humans_duc_H,Machines_base_GreedyKL,8.79E-6
459,Humans_duc_H,Machines_base_LexRank,6.13E-3
460,Humans_duc_H,Machines_base_TsSum,1.67E-1
461,Humans_duc_H,Machines_soa_CLASSY04,7.88E-4
462,Humans_duc_H,Machines_soa_CLASSY11,1.60E-3
463,Humans_duc_H,Machines_soa_DPP,1.86E-2
464,Humans_duc_H,Machines_soa_ICSISumm,5.57E-2
465,Humans_duc_H,Machines_soa_OCCAMS_V,4.61E-2
466,Humans_duc_H,Machines_soa_RegSum,6.92E-2
467,Humans_duc_H,Machines_soa_Submodular,8.51E-3
482,Humans_movi_101,Humans_movi_102,2.92E-1
483,Humans_movi_101,Humans_movi_103,8.46E-2
484,Humans_movi_101,Humans_movi_104,3.64E-1
485,Humans_movi_101,Humans_movi_105,2.66E-1
486,Humans_movi_101,Humans_movi_110,2.63E-1
487,Humans_movi_101,Humans_movi_111,1.88E-1
488,Humans_movi_101,Humans_movi_112,1.09E-1
489,Humans_movi_101,Humans_movi_113,6.43E-2
490,Humans_movi_101,Humans_movi_114,4.84E-1
491,Humans_movi_101,Humans_movi_115,2.39E-1
492,Humans_movi_101,Machines_base_Centroid,6.44E-8
493,Humans_movi_101,Machines_base_FreqSum,1.09E-1
494,Humans_movi_101,Machines_base_GreedyKL,4.88E-7
495,Humans_movi_101,Machines_base_LexRank,5.26E-3
496,Humans_movi_101,Machines_base_TsSum,3.06E-1
497,Humans_movi_101,Machines_soa_CLASSY04,3.96E-4
498,Humans_movi_101,Machines_soa_CLASSY11,5.77E-4
499,Humans_movi_101,Machines_soa_DPP,2.20E-2
500,Humans_movi_101,Machines_soa_ICSISumm,9.60E-2
501,Humans_movi_101,Machines_soa_OCCAMS_V,2.31E-2
502,Humans_movi_101,Machines_soa_RegSum,1.26E-1
503,Humans_movi_101,Machines_soa_Submodular,5.14E-3
519,Humans_movi_102,Humans_movi_103,3.27E-2
520,Humans_movi_102,Humans_movi_104,1.54E-1
521,Humans_movi_102,Humans_movi_105,1.08E-1
522,Humans_movi_102,Humans_movi_110,1.41E-1
523,Humans_movi_102,Humans_movi_111,8.47E-2
524,Humans_movi_102,Humans_movi_112,2.17E-1
525,Humans_movi_102,Humans_movi_113,1.81E-2
526,Humans_movi_102,Humans_movi_114,3.25E-1
527,Humans_movi_102,Humans_movi_115,4.96E-1
528,Humans_movi_102,Machines_base_Centroid,1.20E-5
529,Humans_movi_102,Machines_base_FreqSum,4.96E-2
530,Humans_movi_102,Machines_base_GreedyKL,9.44E-5
531,Humans_movi_102,Machines_base_LexRank,3.45E-2
532,Humans_movi_102,Machines_base_TsSum,4.52E-1
533,Humans_movi_102,Machines_soa_CLASSY04,6.52E-3
534,Humans_movi_102,Machines_soa_CLASSY11,1.07E-2
535,Humans_movi_102,Machines_soa_DPP,8.41E-2
536,Humans_movi_102,Machines_soa_ICSISumm,2.14E-1
537,Humans_movi_102,Machines_soa_OCCAMS_V,6.42E-3
538,Humans_movi_102,Machines_soa_RegSum,2.44E-1
539,Humans_movi_102,Machines_soa_Submodular,4.64E-2
556,Humans_movi_103,Humans_movi_104,1.61E-1
557,Humans_movi_103,Humans_movi_105,2.34E-1
558,Humans_movi_103,Humans_movi_110,2.02E-1
559,Humans_movi_103,Humans_movi_111,2.75E-1
560,Humans_movi_103,Humans_movi_112,2.17E-3
561,Humans_movi_103,Humans_movi_113,4.52E-1
562,Humans_movi_103,Humans_movi_114,1.09E-1
563,Humans_movi_103,Humans_movi_115,2.93E-2
564,Humans_movi_103,Machines_base_Centroid,1.24E-8
565,Humans_movi_103,Machines_base_FreqSum,3.95E-1
566,Humans_movi_103,Machines_base_GreedyKL,1.92E-8
567,Humans_movi_103,Machines_base_LexRank,1.02E-4
568,Humans_movi_103,Machines_base_TsSum,1.32E-2
569,Humans_movi_103,Machines_soa_CLASSY04,3.35E-6
570,Humans_movi_103,Machines_soa_CLASSY11,1.05E-5
571,Humans_movi_103,Machines_soa_DPP,3.00E-4
572,Humans_movi_103,Machines_soa_ICSISumm,2.07E-3
573,Humans_movi_103,Machines_soa_OCCAMS_V,2.56E-1
574,Humans_movi_103,Machines_soa_RegSum,2.55E-3
575,Humans_movi_103,Machines_soa_Submodular,1.77E-4
593,Humans_movi_104,Humans_movi_105,3.75E-1
594,Humans_movi_104,Humans_movi_110,4.02E-1
595,Humans_movi_104,Humans_movi_111,3.17E-1
596,Humans_movi_104,Humans_movi_112,4.30E-2
597,Humans_movi_104,Humans_movi_113,1.19E-1
598,Humans_movi_104,Humans_movi_114,4.18E-1
599,Humans_movi_104,Humans_movi_115,1.59E-1
600,Humans_movi_104,Machines_base_Centroid,4.69E-8
601,Humans_movi_104,Machines_base_FreqSum,2.18E-1
602,Humans_movi_104,Machines_base_GreedyKL,6.38E-7
603,Humans_movi_104,Machines_base_LexRank,2.51E-3
604,Humans_movi_104,Machines_base_TsSum,1.51E-1
605,Humans_movi_104,Machines_soa_CLASSY04,2.98E-4
606,Humans_movi_104,Machines_soa_CLASSY11,5.25E-4
607,Humans_movi_104,Machines_soa_DPP,1.21E-2
608,Humans_movi_104,Machines_soa_ICSISumm,3.74E-2
609,Humans_movi_104,Machines_soa_OCCAMS_V,5.00E-2
610,Humans_movi_104,Machines_soa_RegSum,5.46E-2
611,Humans_movi_104,Machines_soa_Submodular,3.04E-3
630,Humans_movi_105,Humans_movi_110,4.96E-1
631,Humans_movi_105,Humans_movi_111,4.24E-1
632,Humans_movi_105,Humans_movi_112,2.40E-2
633,Humans_movi_105,Humans_movi_113,1.93E-1
634,Humans_movi_105,Humans_movi_114,3.29E-1
635,Humans_movi_105,Humans_movi_115,1.04E-1
636,Humans_movi_105,Machines_base_Centroid,2.16E-8
637,Humans_movi_105,Machines_base_FreqSum,3.08E-1
638,Humans_movi_105,Machines_base_GreedyKL,1.71E-7
639,Humans_movi_105,Machines_base_LexRank,1.12E-3
640,Humans_movi_105,Machines_base_TsSum,9.91E-2
641,Humans_movi_105,Machines_soa_CLASSY04,8.23E-5
642,Humans_movi_105,Machines_soa_CLASSY11,1.73E-4
643,Humans_movi_105,Machines_soa_DPP,6.06E-3
