,system_a,system_b,p_value
456,Humans_duc_H,Machines_base_Centroid,1.45E-3
457,Humans_duc_H,Machines_base_FreqSum,2.58E-1
458,Humans_duc_H,Machines_base_GreedyKL,9.35E-2
459,Humans_duc_H,Machines_base_LexRank,1.75E-3
460,Humans_duc_H,Machines_base_TsSum,1.23E-1
461,Humans_duc_H,Machines_soa_CLASSY04,4.71E-1
462,Humans_duc_H,Machines_soa_CLASSY11,3.37E-1
463,Humans_duc_H,Machines_soa_DPP,3.85E-1
464,Humans_duc_H,Machines_soa_ICSISumm,3.03E-1
465,Humans_duc_H,Machines_soa_OCCAMS_V,7.62E-2
466,Humans_duc_H,Machines_soa_RegSum,1.67E-1
467,Humans_duc_H,Machines_soa_Submodular,6.11E-3
482,Humans_movi_101,Humans_movi_102,9.86E-3
483,Humans_movi_101,Humans_movi_103,4.62E-1
484,Humans_movi_101,Humans_movi_104,3.09E-1
485,Humans_movi_101,Humans_movi_105,3.32E-1
486,Humans_movi_101,Humans_movi_110,1.86E-1
487,Humans_movi_101,Humans_movi_111,1.78E-1
488,Humans_movi_101,Humans_movi_112,2.30E-1
489,Humans_movi_101,Humans_movi_113,4.92E-1
490,Humans_movi_101,Humans_movi_114,4.13E-1
491,Humans_movi_101,Humans_movi_115,4.04E-1
492,Humans_movi_101,Machines_base_Centroid,3.93E-8
493,Humans_movi_101,Machines_base_FreqSum,2.89E-7
494,Humans_movi_101,Machines_base_GreedyKL,3.77E-7
495,Humans_movi_101,Machines_base_LexRank,1.51E-8
496,Humans_movi_101,Machines_base_TsSum,3.48E-7
497,Humans_movi_101,Machines_soa_CLASSY04,6.71E-6
498,Humans_movi_101,Machines_soa_CLASSY11,5.58E-6
499,Humans_movi_101,Machines_soa_DPP,1.19E-5
500,Humans_movi_101,Machines_soa_ICSISumm,1.16E-6
501,Humans_movi_101,Machines_soa_OCCAMS_V,6.21E-5
502,Humans_movi_101,Machines_soa_RegSum,7.19E-7
503,Humans_movi_101,Machines_soa_Submodular,4.12E-8
519,Humans_movi_102,Humans_movi_103,1.12E-2
520,Humans_movi_102,Humans_movi_104,3.59E-2
521,Humans_movi_102,Humans_movi_105,3.28E-2
522,Humans_movi_102,Humans_movi_110,4.93E-2
523,Humans_movi_102,Humans_movi_111,1.24E-1
524,Humans_movi_102,Humans_movi_112,4.32E-2
525,Humans_movi_102,Humans_movi_113,1.54E-2
526,Humans_movi_102,Humans_movi_114,7.93E-3
527,Humans_movi_102,Humans_movi_115,2.77E-2
528,Humans_movi_102,Machines_base_Centroid,1.11E-9
529,Humans_movi_102,Machines_base_FreqSum,1.59E-9
530,Humans_movi_102,Machines_base_GreedyKL,2.58E-9
531,Humans_movi_102,Machines_base_LexRank,6.03E-10
532,Humans_movi_102,Machines_base_TsSum,2.32E-9
533,Humans_movi_102,Machines_soa_CLASSY04,1.02E-8
534,Humans_movi_102,Machines_soa_CLASSY11,7.83E-9
535,Humans_movi_102,Machines_soa_DPP,1.37E-8
536,Humans_movi_102,Machines_soa_ICSISumm,3.84E-9
537,Humans_movi_102,Machines_soa_OCCAMS_V,5.57E-8
538,Humans_movi_102,Machines_soa_RegSum,3.47E-9
539,Humans_movi_102,Machines_soa_Submodular,9.73E-10
556,Humans_movi_103,Humans_movi_104,3.31E-1
557,Humans_movi_103,Humans_movi_105,3.63E-1
558,Humans_movi_103,Humans_movi_110,2.18E-1
559,Humans_movi_103,Humans_movi_111,1.83E-1
560,Humans_movi_103,Humans_movi_112,2.63E-1
561,Humans_movi_103,Humans_movi_113,4.92E-1
562,Humans_movi_103,Humans_movi_114,3.88E-1
563,Humans_movi_103,Humans_movi_115,4.25E-1
564,Humans_movi_103,Machines_base_Centroid,7.90E-8
565,Humans_movi_103,Machines_base_FreqSum,4.81E-7
566,Humans_movi_103,Machines_base_GreedyKL,6.76E-7
567,Humans_movi_103,Machines_base_LexRank,6.26E-8
568,Humans_movi_103,Machines_base_TsSum,7.72E-7
569,Humans_movi_103,Machines_soa_CLASSY04,8.52E-6
570,Humans_movi_103,Machines_soa_CLASSY11,5.73E-6
571,Humans_movi_103,Machines_soa_DPP,1.41E-5
572,Humans_movi_103,Machines_soa_ICSISumm,1.41E-6
573,Humans_movi_103,Machines_soa_OCCAMS_V,5.56E-5
574,Humans_movi_103,Machines_soa_RegSum,1.38E-6
575,Humans_movi_103,Machines_soa_Submodular,1.31E-7
593,Humans_movi_104,Humans_movi_105,4.87E-1
594,Humans_movi_104,Humans_movi_110,3.93E-1
595,Humans_movi_104,Humans_movi_111,2.96E-1
596,Humans_movi_104,Humans_movi_112,4.36E-1
597,Humans_movi_104,Humans_movi_113,3.47E-1
598,Humans_movi_104,Humans_movi_114,2.53E-1
