,system_a,system_b,p_value
670,Humans_movi_110,Humans_movi_114,7.35E-3
671,Humans_movi_110,Humans_movi_115,3.84E-3
672,Humans_movi_110,Machines_base_Centroid,7.62E-9
673,Humans_movi_110,Machines_base_FreqSum,2.43E-8
674,Humans_movi_110,Machines_base_GreedyKL,5.07E-9
675,Humans_movi_110,Machines_base_LexRank,1.33E-8
676,Humans_movi_110,Machines_base_TsSum,3.92E-9
677,Humans_movi_110,Machines_soa_CLASSY04,1.21E-3
678,Humans_movi_110,Machines_soa_CLASSY11,2.80E-8
679,Humans_movi_110,Machines_soa_DPP,4.92E-1
680,Humans_movi_110,Machines_soa_ICSISumm,4.49E-7
681,Humans_movi_110,Machines_soa_OCCAMS_V,5.18E-5
682,Humans_movi_110,Machines_soa_RegSum,2.41E-8
683,Humans_movi_110,Machines_soa_Submodular,4.27E-1
704,Humans_movi_111,Humans_movi_112,4.57E-1
705,Humans_movi_111,Humans_movi_113,3.17E-2
706,Humans_movi_111,Humans_movi_114,1.21E-3
707,Humans_movi_111,Humans_movi_115,7.88E-4
708,Humans_movi_111,Machines_base_Centroid,1.26E-9
709,Humans_movi_111,Machines_base_FreqSum,2.13E-9
710,Humans_movi_111,Machines_base_GreedyKL,1.26E-9
711,Humans_movi_111,Machines_base_LexRank,2.14E-9
712,Humans_movi_111,Machines_base_TsSum,1.02E-9
713,Humans_movi_111,Machines_soa_CLASSY04,3.34E-4
714,Humans_movi_111,Machines_soa_CLASSY11,6.99E-9
715,Humans_movi_111,Machines_soa_DPP,4.34E-1
716,Humans_movi_111,Machines_soa_ICSISumm,1.06E-7
717,Humans_movi_111,Machines_soa_OCCAMS_V,1.96E-6
718,Humans_movi_111,Machines_soa_RegSum,3.00E-9
719,Humans_movi_111,Machines_soa_Submodular,3.03E-1
741,Humans_movi_112,Humans_movi_113,2.01E-2
742,Humans_movi_112,Humans_movi_114,9.55E-4
743,Humans_movi_112,Humans_movi_115,5.18E-4
744,Humans_movi_112,Machines_base_Centroid,8.22E-10
745,Humans_movi_112,Machines_base_FreqSum,1.24E-9
746,Humans_movi_112,Machines_base_GreedyKL,9.80E-10
747,Humans_movi_112,Machines_base_LexRank,1.24E-9
748,Humans_movi_112,Machines_base_TsSum,8.96E-10
749,Humans_movi_112,Machines_soa_CLASSY04,5.42E-4
750,Humans_movi_112,Machines_soa_CLASSY11,1.62E-8
751,Humans_movi_112,Machines_soa_DPP,4.77E-1
752,Humans_movi_112,Machines_soa_ICSISumm,3.24E-7
753,Humans_movi_112,Machines_soa_OCCAMS_V,5.20E-6
754,Humans_movi_112,Machines_soa_RegSum,1.76E-9
755,Humans_movi_112,Machines_soa_Submodular,3.59E-1
778,Humans_movi_113,Humans_movi_114,1.42E-1
779,Humans_movi_113,Humans_movi_115,1.85E-1
780,Humans_movi_113,Machines_base_Centroid,9.42E-10
781,Humans_movi_113,Machines_base_FreqSum,2.55E-9
782,Humans_movi_113,Machines_base_GreedyKL,1.34E-9
783,Humans_movi_113,Machines_base_LexRank,4.06E-9
784,Humans_movi_113,Machines_base_TsSum,1.23E-9
785,Humans_movi_113,Machines_soa_CLASSY04,3.77E-6
786,Humans_movi_113,Machines_soa_CLASSY11,2.00E-9
787,Humans_movi_113,Machines_soa_DPP,3.04E-2
788,Humans_movi_113,Machines_soa_ICSISumm,1.38E-8
789,Humans_movi_113,Machines_soa_OCCAMS_V,8.21E-8
790,Humans_movi_113,Machines_soa_RegSum,9.42E-9
791,Humans_movi_113,Machines_soa_Submodular,9.35E-3
815,Humans_movi_114,Humans_movi_115,3.81E-1
816,Humans_movi_114,Machines_base_Centroid,1.19E-9
817,Humans_movi_114,Machines_base_FreqSum,5.68E-9
818,Humans_movi_114,Machines_base_GreedyKL,2.27E-9
819,Humans_movi_114,Machines_base_LexRank,7.57E-9
820,Humans_movi_114,Machines_base_TsSum,1.97E-9
821,Humans_movi_114,Machines_soa_CLASSY04,4.69E-7
822,Humans_movi_114,Machines_soa_CLASSY11,4.49E-9
823,Humans_movi_114,Machines_soa_DPP,2.90E-3
824,Humans_movi_114,Machines_soa_ICSISumm,1.38E-8
825,Humans_movi_114,Machines_soa_OCCAMS_V,2.68E-8
826,Humans_movi_114,Machines_soa_RegSum,3.52E-8
827,Humans_movi_114,Machines_soa_Submodular,4.94E-4
852,Humans_movi_115,Machines_base_Centroid,3.82E-9
853,Humans_movi_115,Machines_base_FreqSum,8.85E-9
854,Humans_movi_115,Machines_base_GreedyKL,3.58E-9
855,Humans_movi_115,Machines_base_LexRank,1.47E-8
856,Humans_movi_115,Machines_base_TsSum,6.56E-9
857,Humans_movi_115,Machines_soa_CLASSY04,6.95E-8
858,Humans_movi_115,Machines_soa_CLASSY11,6.77E-10
859,Humans_movi_115,Machines_soa_DPP,1.42E-3
860,Humans_movi_115,Machines_soa_ICSISumm,3.31E-9
861,Humans_movi_115,Machines_soa_OCCAMS_V,3.12E-9
862,Humans_movi_115,Machines_soa_RegSum,1.37E-8
863,Humans_movi_115,Machines_soa_Submodular,2.51E-4
889,Machines_base_Centroid,Machines_base_FreqSum,4.84E-2
890,Machines_base_Centroid,Machines_base_GreedyKL,5.00E-1
891,Machines_base_Centroid,Machines_base_LexRank,1.54E-1
892,Machines_base_Centroid,Machines_base_TsSum,3.07E-1
893,Machines_base_Centroid,Machines_soa_CLASSY04,6.91E-10
894,Machines_base_Centroid,Machines_soa_CLASSY11,6.91E-10
895,Machines_base_Centroid,Machines_soa_DPP,1.60E-9
896,Machines_base_Centroid,Machines_soa_ICSISumm,6.85E-10
897,Machines_base_Centroid,Machines_soa_OCCAMS_V,6.93E-10
898,Machines_base_Centroid,Machines_soa_RegSum,6.02E-2
899,Machines_base_Centroid,Machines_soa_Submodular,7.90E-10
926,Machines_base_FreqSum,Machines_base_GreedyKL,4.28E-2
927,Machines_base_FreqSum,Machines_base_LexRank,2.70E-1
928,Machines_base_FreqSum,Machines_base_TsSum,1.16E-1
929,Machines_base_FreqSum,Machines_soa_CLASSY04,6.85E-10
930,Machines_base_FreqSum,Machines_soa_CLASSY11,6.85E-10
931,Machines_base_FreqSum,Machines_soa_DPP,3.02E-9
932,Machines_base_FreqSum,Machines_soa_ICSISumm,6.79E-10
933,Machines_base_FreqSum,Machines_soa_OCCAMS_V,6.86E-10
934,Machines_base_FreqSum,Machines_soa_RegSum,4.92E-1
935,Machines_base_FreqSum,Machines_soa_Submodular,9.92E-10
963,Machines_base_GreedyKL,Machines_base_LexRank,1.20E-1
964,Machines_base_GreedyKL,Machines_base_TsSum,2.07E-1
965,Machines_base_GreedyKL,Machines_soa_CLASSY04,6.88E-10
966,Machines_base_GreedyKL,Machines_soa_CLASSY11,6.88E-10
967,Machines_base_GreedyKL,Machines_soa_DPP,1.69E-9
968,Machines_base_GreedyKL,Machines_soa_ICSISumm,6.82E-10
969,Machines_base_GreedyKL,Machines_soa_OCCAMS_V,6.90E-10
970,Machines_base_GreedyKL,Machines_soa_RegSum,6.36E-2
971,Machines_base_GreedyKL,Machines_soa_Submodular,8.84E-10
1000,Machines_base_LexRank,Machines_base_TsSum,4.12E-1
1001,Machines_base_LexRank,Machines_soa_CLASSY04,6.90E-10
1002,Machines_base_LexRank,Machines_soa_CLASSY11,6.90E-10
1003,Machines_base_LexRank,Machines_soa_DPP,2.87E-9
1004,Machines_base_LexRank,Machines_soa_ICSISumm,6.84E-10
1005,Machines_base_LexRank,Machines_soa_OCCAMS_V,6.91E-10
1006,Machines_base_LexRank,Machines_soa_RegSum,3.60E-1
1007,Machines_base_LexRank,Machines_soa_Submodular,1.06E-9
1037,Machines_base_TsSum,Machines_soa_CLASSY04,6.68E-10
1038,Machines_base_TsSum,Machines_soa_CLASSY11,6.68E-10
1039,Machines_base_TsSum,Machines_soa_DPP,1.22E-9
1040,Machines_base_TsSum,Machines_soa_ICSISumm,6.63E-10
1041,Machines_base_TsSum,Machines_soa_OCCAMS_V,6.70E-10
1042,Machines_base_TsSum,Machines_soa_RegSum,1.83E-1
1043,Machines_base_TsSum,Machines_soa_Submodular,8.11E-10
1074,Machines_soa_CLASSY04,Machines_soa_CLASSY11,6.56E-4
1075,Machines_soa_CLASSY04,Machines_soa_DPP,1.41E-3
1076,Machines_soa_CLASSY04,Machines_soa_ICSISumm,5.65E-3
1077,Machines_soa_CLASSY04,Machines_soa_OCCAMS_V,2.01E-1
1078,Machines_soa_CLASSY04,Machines_soa_RegSum,6.81E-10
1079,Machines_soa_CLASSY04,Machines_soa_Submodular,2.56E-3
1111,Machines_soa_CLASSY11,Machines_soa_DPP,3.83E-8
1112,Machines_soa_CLASSY11,Machines_soa_ICSISumm,3.03E-1
1113,Machines_soa_CLASSY11,Machines_soa_OCCAMS_V,3.32E-3
1114,Machines_soa_CLASSY11,Machines_soa_RegSum,6.81E-10
1115,Machines_soa_CLASSY11,Machines_soa_Submodular,1.98E-7
1148,Machines_soa_DPP,Machines_soa_ICSISumm,8.72E-7
1149,Machines_soa_DPP,Machines_soa_OCCAMS_V,2.75E-5
1150,Machines_soa_DPP,Machines_soa_RegSum,5.06E-9
1151,Machines_soa_DPP,Machines_soa_Submodular,4.00E-1
1185,Machines_soa_ICSISumm,Machines_soa_OCCAMS_V,1.95E-2
1186,Machines_soa_ICSISumm,Machines_soa_RegSum,6.76E-10
1187,Machines_soa_ICSISumm,Machines_soa_Submodular,2.36E-6
1222,Machines_soa_OCCAMS_V,Machines_soa_RegSum,6.83E-10
1223,Machines_soa_OCCAMS_V,Machines_soa_Submodular,6.98E-5
1259,Machines_soa_RegSum,Machines_soa_Submodular,1.59E-9
